date,time_utc,timestamp,event_class,subtype,source,p_eq_pre,p_eq_post,r_eq,p_bond_pre,p_bond_post,r_bond,delta_rate_1,delta_rate_2,delta_rate_3,rate_source_rics,m_e,z_e,D_eq_A,D_eq_B,D_eq_floor,D_eq_ceil,D_bond,R_A,R_B,R_floor,R_ceil,corr3m_US_z_lag,corr6m_US_z_lag,corr3m_EU_z_lag,corr6m_EU_z_lag,rho_tilde,rho_tilde_6m,beta_EB
2024-05-03,12:30,2024-05-03 12:30:00+00:00,NFP,,algorithmic,5111.125,5147.5625,0.0071037651220239,108.46875,108.9375,0.0043122102181799,0.0,0.0,-0.4999999999995452,FFc1|FFc2|FFc3,-0.1068070595771194,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,1.4820319064143639,1.8108355560276954,1.3319349999686723,1.551016670817509,1.4820319064143639,1.8108355560276954,1.6473605790541124
2024-05-15,12:30,2024-05-15 12:30:00+00:00,CPI,,BLS,5267.625,5296.625,0.0054902284297701,109.28125,109.6953125,0.0037818019313756,0.0,0.5000000000009663,0.4999999999995452,FFc1|FFc2|FFc3,0.3150917602717576,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,1.729575640495164,1.925086938178943,1.3900153732125786,1.4840224262642583,1.729575640495164,1.925086938178943,1.451749332565673
2024-06-06,12:15,2024-06-06 12:15:00+00:00,ECB,decision,ECB,5145.381442115404,5126.634114359789,-0.0036501791626036,131.16500000000002,130.85500000000002,-0.0023662326894305,0.5000000000009663,1.5000000000000568,3.0000000000001137,FEIc1|FEIc2|FEIc3,0.5000000000009663,1.7244088903501316,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.065762697064941,1.985359147471701,1.5014534603544807,1.583632117238671,1.5014534603544807,1.583632117238671,1.5426120934379104
2024-06-06,12:45,2024-06-06 12:45:00+00:00,ECB,press,ECB,5123.594007156176,5133.221013300952,0.0018771926670388,130.84500000000003,130.87,0.0001910475140975,0.0,0.0,-0.3749999999996589,FEIc1|FEIc2|FEIc3,0.0,-0.4334655755286654,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.065762697064941,1.985359147471701,1.5014534603544807,1.583632117238671,1.5014534603544807,1.583632117238671,9.825789547205444
2024-06-07,12:30,2024-06-07 12:30:00+00:00,NFP,,algorithmic,5366.0,5339.25,-0.004997558333477,109.96875,109.0625,-0.0082751221251123,0.2499999999997726,0.4999999999995452,3.50000000000108,FFc1|FFc2|FFc3,1.221836359886826,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.0260332416724602,2.023965163609863,1.5080683512621067,1.6454751408015797,2.0260332416724602,2.023965163609863,0.6039256288811785
2024-06-12,12:30,2024-06-12 12:30:00+00:00,CPI,,BLS,5390.125,5429.375,0.0072554502854317,109.3671875,110.06640625,0.006372963269602,0.0,0.0,-1.5000000000000568,FFc1|FFc2|FFc3,-0.2438015098512478,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.0634858690763895,1.98983095294649,1.5789398496672253,1.6315004839864529,2.0634858690763895,1.98983095294649,1.1384735763406986
2024-06-12,18:00,2024-06-12 18:00:00+00:00,FOMC,decision,gemaf,5439.5,5438.0,-0.0002757986687212,110.25,110.1640625,-0.0007797824093424,0.0,0.0,1.5000000000000568,FFc1|FFc2|FFc3,0.5048676870187407,0.374583010220905,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.0634858690763895,1.98983095294649,1.5789398496672253,1.6315004839864529,2.0634858690763895,1.98983095294649,0.3536867021067895
2024-06-12,18:30,2024-06-12 18:30:00+00:00,FOMC,press,gemaf,5437.375,5433.5,-0.0007129141240463,110.1640625,110.01171875,-0.0013838377086408,0.0,0.0,0.0,FFc1|FFc2|FFc3,0.1218433643581232,0.7963821707818575,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.0634858690763895,1.98983095294649,1.5789398496672253,1.6315004839864529,2.0634858690763895,1.98983095294649,0.5151717716570402
2024-07-05,12:30,2024-07-05 12:30:00+00:00,NFP,,algorithmic,5590.75,5592.0,0.0002235586068195,110.1328125,110.3046875,0.0015593992385997,0.0,1.2499999999988631,0.750000000000739,FFc1|FFc2|FFc3,0.6083328932096081,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.485176813881598,2.2096009580582883,0.6902421973356125,1.163514983379131,2.485176813881598,2.2096009580582883,0.14336200844900363
2024-07-11,12:30,2024-07-11 12:30:00+00:00,CPI,,BLS,5677.8125,5686.625,0.0015508909730665,110.4609375,111.1328125,0.0060640434026912,0.0,-0.6249999999994316,-2.750000000000341,FFc1|FFc2|FFc3,-0.7064636458886518,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,2.5023693259887403,2.2435958775306486,0.8615982032816816,1.2666754527243838,2.5023693259887403,2.2435958775306486,0.25575195790620836
