timestamp,date,leg,regime,delta_r_real,delta_pi,r_b_daily,r_e_daily,c_b_rate,c_b_pi,c_b_res,c_e_rate,c_e_res
2011-08-09 18:00:00+00:00,2011-08-09,FOMC,negativo,-0.0020999999999999994,0.0,0.003990814342500337,0.06206771467418273,0.01883881761141487,-0.0,-0.014848003268914535,0.010499999999999997,0.05156771467418273
2011-08-18 12:30:00+00:00,2011-08-18,CPI,negativo,0.0009000000000000008,-0.0017000000000000014,0.0052634848474534665,-0.044093163970306944,-0.008073778976320669,0.015250471399716817,-0.0019132075759426825,-0.004500000000000004,-0.03959316397030694
2011-09-02 12:30:00+00:00,2011-09-02,NFP,negativo,-0.00020000000000000017,-0.0006000000000000005,0.004713471928681194,-0.02564107765946726,0.0017941731058490375,0.0053825193175471115,-0.002463220494714955,0.0010000000000000009,-0.02664107765946726
2011-09-15 12:30:00+00:00,2011-09-15,CPI,negativo,-0.0010999999999999998,0.0005000000000000004,-0.0037637825594762737,0.017609207293182542,0.009867952082169696,-0.004485432764622594,-0.009146301877023375,0.0055,0.012109207293182543
2011-10-07 12:30:00+00:00,2011-10-07,NFP,negativo,0.00019999999999999906,0.0006000000000000005,-0.006227536073060403,-0.0020537217400572808,-0.0017941731058490275,-0.0053825193175471115,0.0009491563503357366,-0.0009999999999999953,-0.0010537217400572855
2011-10-19 12:30:00+00:00,2011-10-19,CPI,negativo,-0.00010000000000000009,-0.00020000000000000017,0.00024285107277386352,-0.005976934528511109,0.0008970865529245187,0.0017941731058490375,-0.002448408585999693,0.0005000000000000004,-0.006476934528511109
2011-11-02 18:00:00+00:00,2011-11-02,FOMC,negativo,-0.0009999999999999998,0.0005000000000000026,0.001557259538469788,0.006133107234478506,0.008970865529245177,-0.004485432764622613,-0.0029281732261527763,0.004999999999999999,0.0011331072344785064
2011-11-02 18:30:00+00:00,2011-11-02,FOMC,negativo,-0.0009999999999999998,0.0005000000000000026,0.001557259538469788,0.006133107234478506,0.008970865529245177,-0.004485432764622613,-0.0029281732261527763,0.004999999999999999,0.0011331072344785064
2011-11-04 12:30:00+00:00,2011-11-04,NFP,negativo,-0.0005000000000000004,0.00030000000000000247,0.003121625778986975,-0.004089169414163882,0.004485432764622594,-0.0026912596587735757,0.001327452673137957,0.0025000000000000022,-0.006589169414163884
2011-11-16 13:30:00+00:00,2011-11-16,CPI,negativo,0.0004999999999999994,-0.0006000000000000005,0.001914677782323751,-0.01873166551210833,-0.004485432764622584,0.0053825193175471115,0.0010175912293992236,-0.002499999999999997,-0.016231665512108334
2011-12-02 13:30:00+00:00,2011-12-02,NFP,negativo,-0.0004999999999999994,0.0,0.0037159167720413598,-0.0003015226918668473,0.004485432764622584,-0.0,-0.0007695159925812244,0.002499999999999997,-0.0028015226918668445
2011-12-13 19:00:00+00:00,2011-12-13,FOMC,negativo,-0.00030000000000000024,-0.00030000000000000247,0.001966334612411602,-0.007817695534081171,0.0026912596587735558,0.0026912596587735757,-0.0034161847051355295,0.0015000000000000013,-0.009317695534081172
2011-12-16 13:30:00+00:00,2011-12-16,CPI,negativo,-0.00020000000000000017,-0.00020000000000000017,0.008518241391551747,0.003986716243821383,0.0017941731058490375,0.0017941731058490375,0.004929895179853672,0.0010000000000000009,0.002986716243821382
2012-01-06 13:30:00+00:00,2012-01-06,NFP,negativo,0.00010000000000000009,-0.00030000000000000247,0.002033493523690442,0.0002944496267040328,-0.0008970865529245187,0.0026912596587735757,0.0002393204178413851,-0.0005000000000000004,0.0007944496267040333
2012-01-19 13:30:00+00:00,2012-01-19,CPI,negativo,0.00030000000000000024,-0.0006000000000000005,-0.004413701546661232,0.0051674756136426934,-0.0026912596587735558,0.0053825193175471115,-0.007104961205434787,-0.0015000000000000013,0.006667475613642695
2012-01-25 19:00:00+00:00,2012-01-25,FOMC,negativo,-0.0013,0.00040000000000000034,0.00670460458240624,0.0034184821059779044,0.011662125188018733,-0.003588346211698075,-0.0013691743939144184,0.0065,-0.0030815178940220953
2012-02-03 13:30:00+00:00,2012-02-03,NFP,negativo,0.0007999999999999985,0.00020000000000000017,-0.005273617531190176,0.012491357536743868,-0.00717669242339613,-0.0017941731058490375,0.003697247998054992,-0.003999999999999992,0.01649135753674386
2012-02-17 13:30:00+00:00,2012-02-17,CPI,negativo,0.00010000000000000009,0.00010000000000000231,-0.0005963740634771739,0.0039600364869384445,-0.0008970865529245187,-0.0008970865529245386,0.0011977990423718834,-0.0005000000000000004,0.004460036486938445
2012-03-02 13:30:00+00:00,2012-03-02,NFP,negativo,-0.00010000000000000009,-0.000299999999999998,0.0037510091314844327,-0.005919602004374301,0.0008970865529245187,0.002691259658773536,0.0001626629197863782,0.0005000000000000004,-0.006419602004374301
2012-03-13 18:00:00+00:00,2012-03-13,FOMC,negativo,0.0,0.0006000000000000005,-0.005678267550566196,0.01607112957337738,-0.0,-0.0053825193175471115,-0.00029574823301908425,-0.0,0.01607112957337738
2012-03-16 12:30:00+00:00,2012-03-16,CPI,negativo,0.00030000000000000024,0.000299999999999998,0.0037387729736378453,0.003739986549976569,-0.0026912596587735558,-0.002691259658773536,0.009121292291184937,-0.0015000000000000013,0.00523998654997657
2012-04-06 12:30:00+00:00,2012-04-06,NFP,negativo,-0.00020000000000000017,-0.00040000000000000034,0.00868086991161601,-0.012291162417772842,0.0017941731058490375,0.003588346211698075,0.0032983505940688967,0.0010000000000000009,-0.013291162417772843
2012-04-13 12:30:00+00:00,2012-04-13,CPI,negativo,-0.00040000000000000034,-0.000299999999999998,0.003091743945645309,-0.01527441279160873,0.003588346211698075,0.002691259658773536,-0.0031878619248263016,0.0020000000000000018,-0.017274412791608733
2012-04-25 18:00:00+00:00,2012-04-25,FOMC,negativo,-0.00010000000000000009,0.0,0.0002373183042878837,0.008323580128587806,0.0008970865529245187,-0.0,-0.0006597682486366351,0.0005000000000000004,0.007823580128587805
2012-04-25 18:30:00+00:00,2012-04-25,FOMC,negativo,-0.00010000000000000009,0.0,0.0002373183042878837,0.008323580128587806,0.0008970865529245187,-0.0,-0.0006597682486366351,0.0005000000000000004,0.007823580128587805
2012-05-04 12:30:00+00:00,2012-05-04,NFP,negativo,0.00040000000000000034,-0.00020000000000000017,0.0038358313238711925,-0.017826756761773505,-0.003588346211698075,0.0017941731058490375,0.00563000442972023,-0.0020000000000000018,-0.015826756761773503
2012-05-15 12:30:00+00:00,2012-05-15,CPI,negativo,0.0,0.00010000000000000231,-0.0007025350092826093,-0.004309543862965115,-0.0,-0.0008970865529245386,0.00019455154364192927,-0.0,-0.004309543862965115
2012-06-01 12:30:00+00:00,2012-06-01,NFP,negativo,0.00020000000000000017,-0.000299999999999998,0.00530964483990786,-0.02536929239004253,-0.0017941731058490375,0.002691259658773536,0.004412558286983361,-0.0010000000000000009,-0.02436929239004253
2012-06-14 12:30:00+00:00,2012-06-14,CPI,negativo,0.00030000000000000024,-0.00010000000000000231,-0.0023843458709608936,0.012273567969631433,-0.0026912596587735558,0.0008970865529245386,-0.0005901727651118764,-0.0015000000000000013,0.013773567969631435
2012-07-06 12:30:00+00:00,2012-07-06,NFP,negativo,0.0,-0.000299999999999998,0.002679405144472801,-0.007919010076092213,-0.0,0.002691259658773536,-1.1854514300734757e-05,-0.0,-0.007919010076092213
2012-07-17 12:30:00+00:00,2012-07-17,CPI,negativo,0.00020000000000000017,0.00010000000000000231,-0.0012769911185063587,0.008133883461802245,-0.0017941731058490375,-0.0008970865529245386,0.0014142685402672175,-0.0010000000000000009,0.009133883461802246
2012-08-01 18:00:00+00:00,2012-08-01,FOMC,negativo,0.00010000000000000009,0.000299999999999998,-0.004648738687416892,0.0,-0.0008970865529245187,-0.002691259658773536,-0.0010603924757188374,-0.0005000000000000004,0.0005000000000000004
2012-08-03 12:30:00+00:00,2012-08-03,NFP,negativo,0.00020000000000000017,0.000599999999999996,-0.00442143951428823,0.020816094981214332,-0.0017941731058490375,-0.005382519317547072,0.002755252909107879,-0.0010000000000000009,0.021816094981214333
2012-08-15 12:30:00+00:00,2012-08-15,CPI,negativo,0.0006999999999999984,-9.999999999999786e-05,-0.004942058655500242,0.0024962124043126934,-0.00627960587047161,0.0008970865529244988,0.00044046066204686974,-0.003499999999999992,0.005996212404312685
2012-09-07 12:30:00+00:00,2012-09-07,NFP,negativo,-0.0005999999999999983,0.00040000000000000034,0.002100105777116593,0.004443096563111739,0.0053825193175470925,-0.003588346211698075,0.00030593267126757546,0.0029999999999999914,0.0014430965631117478
2012-09-13 18:00:00+00:00,2012-09-13,FOMC,negativo,-0.0016000000000000014,0.000900000000000003,0.0032681674843465453,0.014494257713639403,0.0143533848467923,-0.008073778976320688,-0.0030114383861250676,0.008000000000000007,0.006494257713639396
2012-09-13 18:30:00+00:00,2012-09-13,FOMC,negativo,-0.0016000000000000014,0.000900000000000003,0.0032681674843465453,0.014494257713639403,0.0143533848467923,-0.008073778976320688,-0.0030114383861250676,0.008000000000000007,0.006494257713639396
2012-09-14 12:30:00+00:00,2012-09-14,CPI,negativo,-0.0008999999999999986,0.0016999999999999993,0.001048218125328567,0.004699859110423121,0.008073778976320648,-0.015250471399716798,0.008224910548724717,0.004499999999999993,0.00019985911042312825
2012-10-05 12:30:00+00:00,2012-10-05,NFP,negativo,0.00010000000000000009,9.999999999999786e-05,-0.003578870903161144,-0.0006867542548219157,-0.0008970865529245187,-0.0008970865529244988,-0.0017846977973121265,-0.0005000000000000004,-0.00018675425482191522
2012-10-16 12:30:00+00:00,2012-10-16,CPI,negativo,0.00040000000000000034,-0.00020000000000000017,-0.004112331021561873,0.009087431094923106,-0.003588346211698075,0.0017941731058490375,-0.002318157915712836,-0.0020000000000000018,0.011087431094923108
2012-10-24 18:00:00+00:00,2012-10-24,FOMC,negativo,9.999999999999786e-05,-9.999999999999786e-05,-0.0007085917036966168,-0.00284267758273421,-0.0008970865529244988,0.0008970865529244988,-0.0007085917036966168,-0.0004999999999999893,-0.0023426775827342207
2012-11-02 12:30:00+00:00,2012-11-02,NFP,negativo,0.00010000000000000009,-0.00040000000000000034,0.0012356213510535347,-0.012991212712330856,-0.0008970865529245187,0.003588346211698075,-0.0014556383077200218,-0.0005000000000000004,-0.012491212712330856
2012-11-15 13:30:00+00:00,2012-11-15,CPI,negativo,0.00010000000000000009,-0.00020000000000000017,-0.0003497726513449513,-0.0031429125519852946,-0.0008970865529245187,0.0017941731058490375,-0.0012468592042694702,-0.0005000000000000004,-0.002642912551985294
2012-12-07 13:30:00+00:00,2012-12-07,NFP,negativo,-0.00010000000000000009,0.00040000000000000034,-0.0003489792392772014,0.002472844146271623,0.0008970865529245187,-0.003588346211698075,0.0023422804194963547,0.0005000000000000004,0.0019728441462716225
2012-12-12 19:00:00+00:00,2012-12-12,FOMC,negativo,-0.00030000000000000024,9.999999999999786e-05,-0.001985981961157596,-0.0020984531614069496,0.0026912596587735558,-0.0008970865529244988,-0.003780155067006653,0.0015000000000000013,-0.003598453161406951
2012-12-12 19:30:00+00:00,2012-12-12,FOMC,negativo,-0.00030000000000000024,9.999999999999786e-05,-0.001985981961157596,-0.0020984531614069496,0.0026912596587735558,-0.0008970865529244988,-0.003780155067006653,0.0015000000000000013,-0.003598453161406951
2012-12-14 13:30:00+00:00,2012-12-14,CPI,negativo,0.00010000000000000009,-0.00010000000000000231,0.0026935254603076913,-0.004139698517664508,-0.0008970865529245187,0.0008970865529245386,0.0026935254603076713,-0.0005000000000000004,-0.003639698517664508
2013-01-04 13:30:00+00:00,2013-01-04,NFP,negativo,-0.00010000000000000009,0.00020000000000000017,0.0006531872801341896,0.004463143620157805,0.0008970865529245187,-0.0017941731058490375,0.0015502738330587084,0.0005000000000000004,0.003963143620157804
2013-01-16 13:30:00+00:00,2013-01-16,CPI,negativo,0.00020000000000000017,-0.000299999999999998,0.0009451238224946652,-0.0023884682513992794,-0.0017941731058490375,0.002691259658773536,4.8037269570166876e-05,-0.0010000000000000009,-0.0013884682513992785
2013-01-30 19:00:00+00:00,2013-01-30,FOMC,negativo,-9.999999999999786e-05,9.999999999999786e-05,0.0015476193565142162,-0.006335994518582576,0.0008970865529244988,-0.0008970865529244988,0.0015476193565142162,0.0004999999999999893,-0.0068359945185825655
2013-02-01 13:30:00+00:00,2013-02-01,NFP,negativo,-0.00010000000000000009,0.0,-0.0005958055467004464,0.006655044943343901,0.0008970865529245187,-0.0,-0.0014928920996249652,0.0005000000000000004,0.0061550449433439005
2013-02-21 13:30:00+00:00,2013-02-21,CPI,negativo,-0.00020000000000000017,-0.00010000000000000231,0.002017804838932969,-0.0039850613136436334,0.0017941731058490375,0.0008970865529245386,-0.0006734548198406072,0.0010000000000000009,-0.004985061313643634
2013-03-01 13:30:00+00:00,2013-03-01,NFP,negativo,-0.00040000000000000034,0.0,0.0014694216062735171,0.00520640819057375,0.003588346211698075,-0.0,-0.002118924605424558,0.0020000000000000018,0.0032064081905737486
2013-03-15 12:30:00+00:00,2013-03-15,CPI,negativo,-0.00030000000000000024,-9.999999999999786e-05,0.004791916171002952,0.0005599776155287915,0.0026912596587735558,0.0008970865529244988,0.001203569959304897,0.0015000000000000013,-0.0009400223844712099
2013-03-20 18:00:00+00:00,2013-03-20,FOMC,negativo,0.00020000000000000017,0.0,-0.007295189674231995,0.006962463358995013,-0.0017941731058490375,-0.0,-0.005501016568382958,-0.0010000000000000009,0.007962463358995014
2013-03-20 18:30:00+00:00,2013-03-20,FOMC,negativo,0.00020000000000000017,0.0,-0.007295189674231995,0.006962463358995013,-0.0017941731058490375,-0.0,-0.005501016568382958,-0.0010000000000000009,0.007962463358995014
2013-04-05 12:30:00+00:00,2013-04-05,NFP,negativo,0.00020000000000000017,-0.00020000000000000017,0.0018813574836076923,-0.00427264949240865,-0.0017941731058490375,0.0017941731058490375,0.0018813574836076923,-0.0010000000000000009,-0.0032726494924086493
2013-04-16 12:30:00+00:00,2013-04-16,CPI,negativo,0.00020000000000000017,-0.00010000000000000231,-0.0015265385773265395,0.011721393030454002,-0.0017941731058490375,0.0008970865529245386,-0.0006294520244020406,-0.0010000000000000009,0.012721393030454003
2013-05-01 18:00:00+00:00,2013-05-01,FOMC,negativo,0.0004999999999999983,-0.00040000000000000034,0.002340414151217571,-0.008669663382241701,-0.004485432764622574,0.003588346211698075,0.00323750070414207,-0.0024999999999999914,-0.006169663382241709
2013-05-03 12:30:00+00:00,2013-05-03,NFP,negativo,0.00040000000000000034,0.00030000000000000247,-0.005920819242919403,0.010621780588054918,-0.003588346211698075,-0.0026912596587735757,0.0003587866275522474,-0.0020000000000000018,0.01262178058805492
2013-05-16 12:30:00+00:00,2013-05-16,CPI,negativo,-0.00010000000000000009,-0.000299999999999998,0.0037845234691785815,-0.0031017159942899964,0.0008970865529245187,0.002691259658773536,0.000196177257480527,0.0005000000000000004,-0.003601715994289997
2013-06-07 12:30:00+00:00,2013-06-07,NFP,negativo,0.0006999999999999996,0.00010000000000000231,-0.0014938307579110933,0.010732184266884581,-0.006279605870471622,-0.0008970865529245386,0.005682861665485067,-0.003499999999999998,0.014232184266884579
2013-06-18 12:30:00+00:00,2013-06-18,CPI,negativo,-0.00030000000000000024,0.00020000000000000017,-0.0002998770526566192,0.006987193308501216,0.0026912596587735558,-0.0017941731058490375,-0.0011969636055811374,0.0015000000000000013,0.005487193308501215
2013-07-05 12:30:00+00:00,2013-07-05,NFP,positivo,0.0013999999999999996,0.000299999999999998,-0.013648898434219162,0.00430604279348928,-0.012559211740943247,-0.002691259658773536,0.0016015729654976205,-0.0069999999999999975,0.011306042793489277
2013-07-16 12:30:00+00:00,2013-07-16,CPI,positivo,-0.0004999999999999999,0.00040000000000000034,-0.00012344155058260006,-0.0030607317388374787,0.0044854327646225885,-0.003588346211698075,-0.0010205281035071132,0.0024999999999999996,-0.005560731738837478
2013-07-31 18:00:00+00:00,2013-07-31,FOMC,positivo,-0.0006,0.0005000000000000026,0.0004942237698670097,0.0007419498782267337,0.005382519317547107,-0.004485432764622613,-0.00040286278305748466,0.0029999999999999996,-0.002258050121773266
2013-08-02 12:30:00+00:00,2013-08-02,NFP,positivo,-0.0010000000000000002,-0.0004999999999999983,0.008925863512750438,0.0011746569150399141,0.00897086552924518,0.004485432764622574,-0.004530434781117316,0.005000000000000001,-0.003825343084960087
2013-08-15 12:30:00+00:00,2013-08-15,CPI,positivo,0.0009000000000000002,-0.00040000000000000034,-0.003108681936474648,-0.012216753029388447,-0.008073778976320663,0.003588346211698075,0.0013767508281479404,-0.0045000000000000005,-0.007716753029388446
2013-09-06 12:30:00+00:00,2013-09-06,NFP,positivo,-0.0008000000000000001,9.999999999999786e-05,0.0044821892532379785,0.0002267145295937596,0.007176692423396145,-0.0008970865529244988,-0.0017974166172336674,0.004000000000000001,-0.0037732854704062412
2013-09-17 12:30:00+00:00,2013-09-17,CPI,positivo,-0.0006000000000000002,0.00040000000000000034,0.0008731990824895958,0.00602765717972411,0.005382519317547109,-0.003588346211698075,-0.0009209740233594383,0.003000000000000001,0.0030276571797241093
2013-09-18 18:00:00+00:00,2013-09-18,FOMC,positivo,-0.0024,0.00040000000000000034,0.010851137320912883,0.011947399342912345,0.02153007727018843,-0.003588346211698075,-0.0070905937375774705,0.011999999999999999,-5.2600657087653255e-05
