DATE,CPI_YoY
1973-03-01,0.048309178743961345
1973-04-01,0.053012048192771166
1973-05-01,0.05528846153846145
1973-06-01,0.05995203836930463
1973-07-01,0.05741626794258381
1973-08-01,0.07398568019093088
1973-09-01,0.07363420427553447
1973-10-01,0.08056872037914697
1973-11-01,0.08254716981132071
1973-12-01,0.0894117647058823
1974-01-01,0.09601873536299754
1974-02-01,0.09999999999999987
1974-03-01,0.10138248847926268
1974-04-01,0.10068649885583514
1974-05-01,0.1070615034168565
1974-06-01,0.10859728506787314
1974-07-01,0.1153846153846152
1974-08-01,0.10888888888888881
1974-09-01,0.11946902654867242
1974-10-01,0.11842105263157898
1974-11-01,0.12200435729847503
1974-12-01,0.12095032397408212
1975-01-01,0.11752136752136755
1975-02-01,0.11205073995771686
1975-03-01,0.10460251046025104
1975-04-01,0.10187110187110182
1975-05-01,0.09259259259259256
1975-06-01,0.09183673469387754
1975-07-01,0.09533468559837743
1975-08-01,0.08617234468937895
1975-09-01,0.07905138339920947
1975-10-01,0.07647058823529407
1975-11-01,0.0737864077669903
1975-12-01,0.07129094412331405
1976-01-01,0.06692160611854692
1976-02-01,0.06273764258555126
1976-03-01,0.06060606060606055
1976-04-01,0.05849056603773595
1976-05-01,0.062146892655367214
1976-06-01,0.059813084112149584
1976-07-01,0.05555555555555558
1976-08-01,0.05719557195571956
1976-09-01,0.05494505494505497
1976-10-01,0.05464480874316946
1976-11-01,0.05063291139240511
1976-12-01,0.050359712230215736
1977-01-01,0.051971326164874654
1977-02-01,0.06082289803220031
1977-03-01,0.06428571428571428
1977-04-01,0.06951871657754016
1977-05-01,0.06737588652482285
1977-06-01,0.06701940035273357
1977-07-01,0.06666666666666665
1977-08-01,0.06631762652705064
1977-09-01,0.06423611111111094
1977-10-01,0.06390328151986191
1977-11-01,0.06712564543889843
1977-12-01,0.0667808219178081
1978-01-01,0.0681431005110733
1978-02-01,0.062394603709949426
1978-03-01,0.06375838926174482
1978-04-01,0.06499999999999995
1978-05-01,0.0714285714285714
1978-06-01,0.07438016528925617
1978-07-01,0.07730263157894735
1978-08-01,0.07855973813420625
1978-09-01,0.08482871125611746
1978-10-01,0.08928571428571419
1978-11-01,0.08870967741935476
1978-12-01,0.08988764044943842
1979-01-01,0.09250398724082931
1979-02-01,0.09841269841269851
1979-03-01,0.10252365930599372
1979-04-01,0.10485133020344284
1979-05-01,0.10697674418604652
1979-06-01,0.11076923076923073
1979-07-01,0.11450381679389321
1979-08-01,0.11836115326251884
1979-09-01,0.11879699248120312
1979-10-01,0.12071535022354718
1979-11-01,0.125925925925926
1979-12-01,0.13254786450662737
1980-01-01,0.13868613138686126
1980-02-01,0.14161849710982644
1980-03-01,0.14592274678111572
1980-04-01,0.1458923512747876
1980-05-01,0.14425770308123242
1980-06-01,0.1426592797783932
1980-07-01,0.1315068493150684
1980-08-01,0.12890094979647215
1980-09-01,0.12768817204301075
1980-10-01,0.12632978723404253
1980-11-01,0.12631578947368416
1980-12-01,0.12353706111833551
1981-01-01,0.11794871794871797
1981-02-01,0.11392405063291133
1981-03-01,0.10611735330836458
1981-04-01,0.10135970333745359
1981-05-01,0.0979192166462668
1981-06-01,0.09696969696969693
1981-07-01,0.10774818401937059
1981-08-01,0.10817307692307687
1981-09-01,0.1096543504171632
1981-10-01,0.10271546635182993
1981-11-01,0.09579439252336464
1981-12-01,0.08912037037037024
1982-01-01,0.08256880733944949
1982-02-01,0.07613636363636367
1982-03-01,0.06884875846501148
1982-04-01,0.06621773288439958
1982-05-01,0.06911928651059096
1982-06-01,0.07182320441988943
1982-07-01,0.06557377049180335
1982-08-01,0.05965292841648595
1982-09-01,0.04940923737916236
1982-10-01,0.05032119914346889
1982-11-01,0.044776119402985204
1982-12-01,0.03825717321997879
1983-01-01,0.037076271186440746
1983-02-01,0.03484688489968324
1983-03-01,0.035902851108764455
1983-04-01,0.040000000000000036
1983-05-01,0.0344108446298228
1983-06-01,0.024742268041237248
1983-07-01,0.02358974358974364
1983-08-01,0.02456499488229258
1983-09-01,0.02763561924257929
1983-10-01,0.02752293577981657
1983-11-01,0.031632653061224536
1983-12-01,0.03787103377686796
1984-01-01,0.04290091930541351
1984-02-01,0.04693877551020398
1984-03-01,0.04892966360856277
1984-04-01,0.045546558704453455
1984-05-01,0.043346774193548265
1984-06-01,0.04325955734406439
1984-07-01,0.043086172344689366
1984-08-01,0.04295704295704317
1984-09-01,0.042828685258964105
1984-10-01,0.04265873015873023
1984-11-01,0.041543026706231556
1984-12-01,0.04043392504930954
1985-01-01,0.0352595494613126
1985-02-01,0.03606237816764146
1985-03-01,0.03790087463556846
1985-04-01,0.03581800580832528
1985-05-01,0.035748792270531515
1985-06-01,0.03664416586306651
1985-07-01,0.03458213256484166
1985-08-01,0.03352490421455934
1985-09-01,0.032473734479465
1985-10-01,0.032350142721217834
1985-11-01,0.03513770180436859
1985-12-01,0.03791469194312791
1986-01-01,0.039735099337748325
1986-02-01,0.0319849482596426
1986-03-01,0.021535580524344455
1986-04-01,0.015887850467289688
1986-05-01,0.01679104477611948
1986-06-01,0.017674418604651132
1986-07-01,0.01671309192200554
1986-08-01,0.01575532900834098
1986-09-01,0.01757631822386685
1986-10-01,0.015668202764977046
1986-11-01,0.012844036697247763
1986-12-01,0.01187214611872145
1987-01-01,0.01364877161055511
